"refnum","stnid","net_id","description"
"864","08912","sa","isabarefugio belagua"
"865","08914","sa","candanchu etuksa"
"866","08916","sa","astun esqui 1730"
"867","08917","sa","sallent de gallegofurco"
"868","08918","sa","sallent de gallegoformigal"
"869","08920","sa","sallent de gallegorespomuso"
"870","08922","sa","panticosa refugio casa piedra"
"871","08926","sa","fanlo refugio de goriz"
"872","08928","sa","benasque refugio de estos"
"873","08930","sa","cerler esqui"
"874","08932","sa","boi tahull"
"875","08934","sa","baqueira"
"876","08936","sa","sort"
"877","08938","sa","port aine"
"878","08940","sa","tavescan"
"879","08942","sa","port del comte"
"880","08944","sa","masella"
"881","08946","sa","nuria"
"882","08948","sa","vallter 2000"
"883","08960","sa","valdelinares esqui"
"884","0v2","sa","salida"
"885","0y7","sa","lamoni muni ap"
"886","10004","sa","ufs tw ems"
"887","10005","sa","ufs elbe"
"888","10007","sa","ufs deutsche bucht"
"889","10015","sa","helgoland"
"890","10020","sa","list / sylt"
"891","10022","sa","leck"
"892","10026","sa","husum"
"893","10031","sa","flensburg-schaeferhaus"
"894","10035","sa","schleswig"
"895","10035","ua","schleswig"
"896","10042","sa","olpenitz"
"897","10044","sa","leuchtturm kiel"
"898","10048","sa","friedrichsort"
"899","10055","sa","westermarkelsdorf"
"900","10067","sa","marienleuchte"
"901","10091","sa","arkona"
"902","10093","sa","putbus"
"903","10113","sa","norderney"
"904","10120","sa","helgoland island"
"905","10121","sa","wangerooge"
"906","10123","sa","wangerooge"
"907","10124","sa","leuchtturm alte weser"
"908","10125","sa","wilhelmshaven-mariensiel"
"909","10129","sa","bremerhaven"
"910","10130","sa","elpersbuettel"
"911","10131","sa","cuxhaven"
"912","10133","sa","saint michaelisdonn"
"913","10139","sa","bremervoerde"
"914","10141","sa","hamburg-sasel"
"915","10146","sa","quickborn"
"916","10148","sa","hamburg-stadt"
"917","10152","sa","pelzerhaken"
"918","10161","sa","boltenhagen"
"919","10162","sa","schwerin"
"920","10168","sa","goldberg"
"921","10169","sa","rostock"
"922","10170","sa","rostock-warnemuende"
"923","10177","sa","teterow"
"924","10180","sa","barth"
"925","10184","sa","greifswald"
"926","10184","ua","greifswald"
"927","10192","sa","heringsdorf"
"928","10193","sa","ueckermuende"
"929","10203","sa","emden-hafen"
"930","10215","sa","oldenburg"
"931","10222","sa","lemwerder"
"932","10235","sa","soltau"
"933","10249","sa","boizenburg"
"934","10253","sa","luechow"
"935","10261","sa","seehausen"
"936","10264","sa","marnitz"
"937","10267","sa","kyritz"
"938","10268","sa","waren"
"939","10270","sa","neuruppin"
"940","10277","sa","neuglobsow"
"941","10280","sa","neubrandenburg"
"942","10289","sa","gruenow"
"943","10291","sa","angermuende"
"944","10305","sa","lingen"
"945","10317","sa","osnabrueck"
"946","10325","sa","bad salzuflen"
"947","10326","sa","bielefeld-windelsbleiche"
"948","10337","sa","hildesheim"
"949","10346","sa","braunschweig-waggum"
"950","10356","sa","ummendorf"
"951","10359","sa","gardelegen"
"952","10361","sa","magdeburg"
"953","10365","sa","genthin"
"954","10368","sa","wiesenburg"
"955","10370","sa","brandenburg / briest"
"956","10376","sa","baruth"
"957","10378","sa","potsdam sor"
"958","10379","sa","potsdam"
"959","10381","sa","berlin-dahlem"
"960","10389","sa","berlin-alexanderplatz"
"961","10393","sa","lindenberg"
"962","10393","ua","lindenberg"
"963","10395","sa","neuhardenberg / wriez"
"964","10396","sa","manschnow"
"965","10403","sa","moenchengladbach"
"966","10406","sa","bocholt"
"967","10409","sa","essen / muelheim"
"968","10413","sa","marl / loemuehle"
"969","10418","sa","luedenscheid"
"970","10425","sa","arnsberg"
"971","10427","sa","kahler asten"
"972","10430","sa","bad lippspringe"
"973","10431","sa","eggegebirge"
"974","10432","sa","koeterberg"
"975","10435","sa","warburg"
"976","10437","sa","fritzlar-kasseler warte"
"977","10438","sa","kassel"
"978","10444","sa","goettingen"
"979","10449","sa","leinefelde"
"980","10452","sa","braunlage"
"981","10453","sa","brocken"
"982","10454","sa","wernigerode"
"983","10458","sa","harzgerode"
"984","10460","sa","artern"
"985","10466","sa","halle-kroellwitz"
"986","10471","sa","leipzig"
"987","10474","sa","wittenberg"
"988","10480","sa","oschatz"
"989","10486","sa","dresden"
"990","10486","ua","dresden"
"991","10490","sa","doberlug-kirchhain"
"992","10496","sa","cottbus"
"993","10499","sa","goerlitz"
"994","10501","sa","aachen"
"995","10504","sa","eifel"
"996","10505","sa","bonn-hangelar"
"997","10506","sa","nuerburg-barweiler"
"998","10507","sa","dahlemer binz"
"999","10510","sa","nuerburg"
"1000","10515","sa","bendorf"
"1001","10517","sa","bonn-friesdorf"
"1002","10518","sa","bonn-hardthoehe"
"1003","10519","sa","bonn-roleber"
"1004","10521","sa","rothaargebirge"
"1005","10526","sa","bad marienberg"
"1006","10528","sa","siegerland"
"1007","10532","sa","giessen"
"1008","10535","sa","wahlen"
"1009","10536","sa","fulda usa af"
"1010","10542","sa","bad hersfeld"
"1011","10544","sa","wasserkuppe"
"1012","10546","sa","kaltennordheim"
"1013","10548","sa","meiningen"
"1014","10548","ua","meiningen"
"1015","10551","sa","suhl"
"1016","10552","sa","schmuecke"
"1017","10555","sa","weimar"
"1018","10557","sa","neuhaus a r"
"1019","10558","sa","sonneberg-neufang"
"1020","10564","sa","schleiz"
"1021","10565","sa","osterfeld"
"1022","10567","sa","gera-leumnitz"
"1023","10569","sa","plauen"
"1024","10574","sa","carlsfeld"
"1025","10575","sa","aue"
"1026","10577","sa","chemnitz"
"1027","10578","sa","fichtelberg"
"1028","10579","sa","marienberg"
"1029","10582","sa","zinnwald-georgenfeld"
"1030","10591","sa","lichtenhain-mittelndorf"
"1031","10609","sa","trier-petrisberg"
"1032","10615","sa","deuselbach"
"1033","10617","sa","traben-trarbach"
"1034","10628","sa","geisenheim"
"1035","10635","sa","kleiner feldberg / taunus"
"1036","10638","sa","maurice rose usahp"
"1037","10639","sa","langen"
"1038","10640","sa","offenbach / m"
"1039","10644","sa","aschaffenburg / grossostheim"
"1040","10645","sa","breitsol"
"1041","10648","sa","michelstadt-vielbrunn"
"1042","10655","sa","wuerzburg"
"1043","10657","sa","wertheim united states army heliport"
"1044","10658","sa","bad kissingen"
"1045","10671","sa","coburg"
"1046","10675","sa","bamberg"
"1047","10684","sa","hof"
"1048","10688","sa","weiden"
"1049","10704","sa","berus"
"1050","10706","sa","tholey"
"1051","10709","sa","saarbruecken"
"1052","10714","sa","zweibrucken united states air force oper"
"1053","10717","sa","pirmasens united states army heliport"
"1054","10724","sa","weinbiet"
"1055","10725","sa","baden-oos"
"1056","10727","sa","karlsruhe"
"1057","10729","sa","mannheim"
"1058","10735","sa","sinsheim"
"1059","10736","sa","muehlacker"
"1060","10737","sa","stuttgart / neckartal"
"1061","10739","sa","stuttgart / schnarrenberg"
"1062","10739","ua","stuttgart / schnarrenberg"
"1063","10742","sa","oehringen"
"1064","10745","sa","schwabisch hall u s army airfield"
"1065","10761","sa","weissenburg"
"1066","10762","sa","furth united states army heliport"
"1067","10776","sa","regensburg"
"1068","10777","sa","gelbelsee"
"1069","10788","sa","straubing"
"1070","10791","sa","grosser arber"
"1071","10796","sa","zwiesel"
"1072","10803","sa","freiburg"
"1073","10805","sa","lahr"
"1074","10815","sa","freudenstadt"
"1075","10818","sa","klippeneck"
"1076","10828","sa","sigmaringen"
"1077","10836","sa","stoetten"
"1078","10838","sa","ulm"
"1079","10850","sa","harburg"
"1080","10859","sa","oberpfaffenhofen"
"1081","10862","sa","siegenburg"
"1082","10863","sa","weihenstephan"
"1083","10864","sa","neubiberg ger-afb"
"1084","10865","sa","muenchen-stadt"
"1085","10868","sa","muenchen-oberschleissheim"
"1086","10868","ua","muenchen-oberschleissheim"
"1087","10870","sa","muenchen flughafen"
"1088","10871","sa","fuerholzen"
"1089","10875","sa","muehldorf"
"1090","10893","sa","passau"
"1091","10900","sa","bremgarten ger-afb"
"1092","10908","sa","feldberg / schwarzwald"
"1093","10912","sa","donaueschingen-villingen"
"1094","10946","sa","kempten"
"1095","10948","sa","oberstdorf"
"1096","10961","sa","zugspitze"
"1097","10962","sa","hohenpeissenberg"
"1098","10962","ua","hohenpeissenberg"
"1099","10963","sa","garmisch-partenkirchen"
"1100","10971","sa","bad tolz united states army air field"
"1101","10980","sa","wendelstein"
"1102","10982","sa","chieming"
"1103","11001","sa","wolfsegg"
"1104","11003","sa","ried im innkreis"
"1105","11008","sa","rohrbach"
"1106","11009","sa","wels-flugfeld"
"1107","11012","sa","kremsmuenster"
"1108","11013","sa","stadt haag / heimberg"
"1109","11014","sa","koenigswiesen"
"1110","11015","sa","freistadt"
"1111","11016","sa","freistadt-flugfeld"
"1112","11017","sa","freistadt"
"1113","11018","sa","amstetten"
"1114","11019","sa","allentsteig"
"1115","11020","sa","zwettl"
"1116","11021","sa","litschau"
"1117","11022","sa","retz"
"1118","11024","sa","jauerling"
"1119","11026","sa","krems / langenlois gneixendorf"
"1120","11028","sa","saint poelten"
"1121","11032","sa","poysdorf"
"1122","11034","sa","wien / city"
"1123","11035","sa","wien / hohe warte"
"1124","11035","ua","wien / hohe warte"
"1125","11037","sa","grossenzersdorf"
"1126","11051","sa","ranshofen"
"1127","11055","sa","schaerding"
"1128","11059","sa","wels / schleissheim"
"1129","11060","sa","linz / stadt"
"1130","11075","sa","langenlois"
"1131","11078","sa","lilienfeld / sulzer"
"1132","11082","sa","gumpoldskirchen"
"1133","11101","sa","bregenz"
"1134","11103","sa","hohenems / dornbirn flugfeld"
"1135","11105","sa","feldkirch"
"1136","11109","sa","saint anton am arlberg"
"1137","11110","sa","galzig"
"1138","11112","sa","landeck"
"1139","11116","sa","reutte / tirol"
"1140","11126","sa","patscherkofel"
"1141","11127","sa","obergurgl"
"1142","11128","sa","brenner"
"1143","11130","sa","kufstein"
"1144","11132","sa","saint johann in tirol-flugfeld"
"1145","11134","sa","gerlos"
"1146","11135","sa","hahnenkamm / ehrenbachhoehe"
"1147","11136","sa","krimml"
"1148","11138","sa","alpinzentrum rudolfshuette"
"1149","11139","sa","annaberg im lammertal"
"1150","11140","sa","lofer"
"1151","11141","sa","bischofshofen"
"1152","11143","sa","zell am see-flugfeld"
"1153","11144","sa","zell am see"
"1154","11145","sa","bad gastein"
"1155","11146","sa","sonnblick"
"1156","11147","sa","radstadt"
"1157","11148","sa","saint michael im lungau"
"1158","11149","sa","obertauern"
"1159","11151","sa","seewalchen / attersee"
"1160","11152","sa","mattsee"
"1161","11153","sa","mondsee"
"1162","11154","sa","gmunden"
"1163","11155","sa","feuerkogel"
"1164","11156","sa","bad ischl"
"1165","11159","sa","pyhrnpass"
"1166","11160","sa","hieflau"
"1167","11162","sa","mauterndorf"
"1168","11163","sa","stolzalpe"
"1169","11168","sa","wald am schober"
"1170","11170","sa","lunz"
"1171","11171","sa","st sebastian / mariazell"
"1172","11172","sa","mariazell"
"1173","11174","sa","saint michael / leoben"
"1174","11175","sa","bruck / mur"
"1175","11176","sa","kapfenberg-flugfeld"
"1176","11180","sa","rax / seilbahn-bergstat"
"1177","11181","sa","voeslau-flugfeld"
"1178","11182","sa","wiener neustadt"
"1179","11183","sa","semmering"
"1180","11185","sa","moenichkirchen"
"1181","11186","sa","moenichkirchen"
"1182","11190","sa","eisenstadt"
"1183","11192","sa","kleinzicken"
"1184","11194","sa","neusiedl am see"
"1185","11195","sa","punitz / guessing flugfeld"
"1186","11196","sa","saint michael / guessing"
"1187","11202","sa","felbertauern / suedportal"
"1188","11204","sa","lienz"
"1189","11207","sa","reisach"
"1190","11209","sa","spittal / drau-kleinsass"
"1191","11210","sa","mallnitz"
"1192","11211","sa","radenthein"
"1193","11212","sa","villacheralpe"
"1194","11213","sa","villach"
"1195","11214","sa","preitenegg"
"1196","11219","sa","neumarkter sattel"
"1197","11225","sa","weitensfeld"
"1198","11229","sa","saint andrae i l"
"1199","11232","sa","feistritz ob bleiburg"
"1200","11234","sa","eisenkappel"
"1201","11236","sa","uebelbach / reicherhoehe"
"1202","11241","sa","schoeckl"
"1203","11245","sa","bad gleichenberg"
"1204","11248","sa","bad radkersburg"
"1205","11252","sa","virgen"
"1206","11255","sa","koetschach / mauthen"
"1207","11260","sa","mallnitz ii"
"1208","11261","sa","obervellach"
"1209","11263","sa","weissensee / gatschach"
"1210","11270","sa","dellach im drautal"
"1211","11275","sa","arriach"
"1212","11280","sa","murau"
"1213","11290","sa","graz universitaet"
"1214","11292","sa","lassnitzhoehe"
"1215","11302","sa","dornbirn"
"1216","11308","sa","warth"
"1217","11310","sa","ischgl / idalpe"
"1218","11316","sa","pitztaler gletscher"
"1219","11320","sa","innsbruck / universitaet"
"1220","11322","sa","mayrhofen"
"1221","11340","sa","schmittenhoehe"
"1222","11345","sa","saint veit im pongau"
"1223","11346","sa","rauris"
"1224","11348","sa","mariapfarr"
"1225","11350","sa","salzburg / freisaal"
"1226","11351","sa","ramsau / dachstein"
"1227","11353","sa","schoberstein"
"1228","11355","sa","windischgarsten"
"1229","11356","sa","bad aussee"
"1230","11357","sa","saint wolfgang"
"1231","11358","sa","bad mitterndorf"
"1232","11360","sa","irdning / gumpenstein"
"1233","11365","sa","zeltweg / autom stat"
"1234","11375","sa","aflenz"
"1235","11380","sa","reichenau / rax"
"1236","11382","sa","puchberg"
"1237","11384","sa","hirschenkogel"
"1238","11385","sa","hohe wand / hochkogelhaus"
"1239","11387","sa","seibersdorf"
"1240","11406","sa","cheb"
"1241","11418","sa","marianske lazne"
"1242","11423","sa","primda"
"1243","11438","sa","tusimice"
"1244","11448","sa","plzen-line"
"1245","11457","sa","churanov"
"1246","11464","sa","milesovka"
"1247","11487","sa","kocelovice"
"1248","11502","sa","usti nad labem"
"1249","11509","sa","doksany"
"1250","11520","sa","praha-libus"
"1251","11520","ua","praha-libus"
"1252","11538","sa","temelin"
"1253","11540","sa","hosin"
"1254","11541","sa","ceske budejovice"
"1255","11567","sa","praha-kbeli"
"1256","11603","sa","liberec"
"1257","11624","sa","caslav"
"1258","11628","sa","kramolin-kosetice"
"1259","11636","sa","kostelni myslova"
"1260","11643","sa","pec pod snezkou"
"1261","11648","sa","hradec kralove"
"1262","11649","sa","hradec kralove"
"1263","11652","sa","pardubice"
"1264","11659","sa","pribyslav"
"1265","11679","sa","usti nad orlici"
"1266","11683","sa","svratouch"
"1267","11692","sa","namest nad oslavou"
"1268","11693","sa","dukovany"
"1269","11698","sa","kucharovice"
"1270","11710","sa","luka"
"1271","11722","sa","brno rebesovice"
"1272","11722","ua","brno rebesovice"
"1273","11735","sa","praded"
"1274","11748","sa","prerov"
"1275","11766","sa","cervena"
"1276","11787","sa","lysa hora"
"1277","11801","sa","malacky"
"1278","11819","sa","jaslovske bohunice"
"1279","11841","sa","zilina / hricov"
"1280","11842","sa","trencin"
"1281","11855","sa","nitra"
"1282","11856","sa","mochovce"
"1283","11858","sa","hurbanovo"
"1284","11867","sa","prievidza"
"1285","11880","sa","dudince"
"1286","11916","sa","chopok"
"1287","11918","sa","liesek"
"1288","11927","sa","lucenec"
"1289","11930","sa","lomnicky stit"
"1290","11933","sa","strbske pleso"
"1291","11938","sa","telgart"
"1292","11952","sa","poprad / ganovce"
"1293","11952","ua","poprad / ganovce"
"1294","11955","sa","presov"
"1295","11958","sa","kojovska hola"
"1296","11976","sa","stropkov tisinec"
"1297","11978","sa","milhostov"
"1298","11993","sa","kamenica nad cirochou"
"1299","12100","sa","kolobrzeg"
"1300","12106","sa","koszalin zegrze pom"
"1301","12115","sa","ustka"
"1302","12120","sa","leba"
"1303","12120","ua","leba"
"1304","12125","sa","lebork"
"1305","12135","sa","hel"
"1306","12145","sa","gdynia"
"1307","12155","sa","gdansk-swibno"
"1308","12160","sa","elblag"
"1309","12185","sa","ketrzyn"
"1310","12195","sa","suwalki"
"1311","12200","sa","swinoujscie"
"1312","12206","sa","goleniow"
"1313","12210","sa","resko"
"1314","12215","sa","szczecinek"
"1315","12230","sa","pila"
"1316","12235","sa","chojnice"
"1317","12250","sa","torun"
"1318","12270","sa","mlawa"
"1319","12272","sa","olsztyn"
"1320","12280","sa","mikolajki"
"1321","12285","sa","ostroleka"
"1322","12295","sa","bialystok"
"1323","12300","sa","gorzow wlkp"
"1324","12310","sa","slubice"
"1325","12345","sa","kolo"
"1326","12360","sa","plock"
"1327","12365","sa","brwinow"
"1328","12372","sa","warszawa bielany"
"1329","12374","sa","legionowo"
"1330","12374","ua","legionowo"
"1331","12385","sa","siedlce"
"1332","12399","sa","terespol"
"1333","12415","sa","legnica bartoszow"
"1334","12418","sa","leszno-strzyzewice"
"1335","12425","sa","wroclaw i"
"1336","12425","ua","wroclaw i"
"1337","12435","sa","kalisz"
"1338","12455","sa","wielun"
"1339","12465","sa","lodz"
"1340","12469","sa","sulejow"
"1341","12471","sa","belsk"
"1342","12485","sa","radom"
"1343","12488","sa","kozienice"
"1344","12490","sa","deblin / irena"
"1345","12491","sa","pulawy"
"1346","12495","sa","lublin radawiec"
"1347","12497","sa","wlodawa"
"1348","12500","sa","jelenia gora"
"1349","12510","sa","sniezka"
"1350","12520","sa","klodzko"
"1351","12530","sa","opole"
"1352","12540","sa","raciborz"
"1353","12550","sa","czestochowa"
"1354","12555","sa","pyrzowice"
